0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/services/anyService.js HTTP/1.1" 200 2069
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/services/saml2IdPService.js HTTP/1.1" 200 1560
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/controllers/HomeController.js HTTP/1.1" 200 923
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/controllers/LoginController.js HTTP/1.1" 200 3251
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/controllers/UserController.js HTTP/1.1" 200 24656
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/directives/dynamicPlainAttribute.js HTTP/1.1" 200 7138
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/directives/dynamicDerivedAttribute.js HTTP/1.1" 200 1686
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/directives/dynamicVirtualAttribute.js HTTP/1.1" 200 3146
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/directives/dynamicPlainAttributes.js HTTP/1.1" 200 3394
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/directives/dynamicDerivedAttributes.js HTTP/1.1" 200 3243
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/directives/dynamicVirtualAttributes.js HTTP/1.1" 200 2982
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/directives/navigationButtons.js HTTP/1.1" 200 2929
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/directives/loader.js HTTP/1.1" 200 1209
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/directives/captcha.js HTTP/1.1" 200 1578
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/directives/resources.js HTTP/1.1" 200 1841
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/directives/groups.js HTTP/1.1" 200 2337
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/directives/auxClasses.js HTTP/1.1" 200 2156
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/directives/validate.js HTTP/1.1" 200 1561
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/directives/validationMessage.js HTTP/1.1" 200 3079
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/directives/validateDropdown.js HTTP/1.1" 200 3216
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/directives/fileInput.js HTTP/1.1" 200 2248
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/validator/validationRules.js HTTP/1.1" 200 2395
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/validator/validationExecutor.js HTTP/1.1" 200 1848
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/filters/propsFilter.js HTTP/1.1" 200 1865
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/util/userUtil.js HTTP/1.1" 200 2630
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/lodash/4.17.4/lodash.min.js HTTP/1.1" 200 72772
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/util/genericUtil.js HTTP/1.1" 200 1905
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/img/favicon.png HTTP/1.1" 200 641
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/kendo-ui-core/2014.2.716/js/cultures/kendo.culture.de.js HTTP/1.1" 200 2894
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/bootstrap-select/1.12.2/js/bootstrap-select.min.js HTTP/1.1" 200 33963
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/ionicons/2.0.1/css/ionicons.min.css HTTP/1.1" 200 51284
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/kendo-ui-core/2014.2.716/js/kendo.ui.core.min.js HTTP/1.1" 200 548928
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:12 +0200] "GET /syncope-enduser/app/languages/en/static.json?noCache=1509814152352 HTTP/1.1" 200 2036
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:12 +0200] "GET /syncope-enduser/app/languages/en/dynamic.json?noCache=1509814152352 HTTP/1.1" 200 597
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:12 +0200] "GET /syncope-enduser/app/views/self.html HTTP/1.1" 200 4034
127.0.0.1 - - [04/Nov/2017:18:49:12 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 1751
127.0.0.1 - - [04/Nov/2017:18:49:12 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 1751
127.0.0.1 - - [04/Nov/2017:18:49:12 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1024
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:12 +0200] "GET /syncope-enduser/app/img/logo-green.png HTTP/1.1" 200 12178
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:12 +0200] "GET /syncope-enduser/api/self/islogged?noCache=1509814152903 HTTP/1.1" 400 1174
127.0.0.1 - - [04/Nov/2017:18:49:13 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1024
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:13 +0200] "GET /syncope-enduser/api/info?noCache=1509814152410 HTTP/1.1" 200 179
127.0.0.1 - - [04/Nov/2017:18:49:13 +0200] "GET /syncope/rest/saml2sp/identityProviders HTTP/1.1" 200 37
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:13 +0200] "GET /syncope-enduser/api/saml2IdPs?noCache=1509814152410 HTTP/1.1" 200 12
127.0.0.1 - - [04/Nov/2017:18:49:13 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 1751
127.0.0.1 - - [04/Nov/2017:18:49:13 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1024
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:13 +0200] "GET /syncope-enduser/api/self/islogged?noCache=1509814153207 HTTP/1.1" 200 15
127.0.0.1 - - [04/Nov/2017:18:49:16 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 1751
127.0.0.1 - - [04/Nov/2017:18:49:16 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1024
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:16 +0200] "POST /syncope-enduser/api/login?noCache=1509814156089 HTTP/1.1" 401 1108
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:16 +0200] "GET /syncope-enduser/webjars//kendo-ui-core/2014.2.716/styles/web/Default/sprite.png HTTP/1.1" 200 25956
127.0.0.1 - - [04/Nov/2017:18:49:21 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 1751
127.0.0.1 - - [04/Nov/2017:18:49:22 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1024
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:22 +0200] "POST /syncope-enduser/api/login?noCache=1509814161837 HTTP/1.1" 401 1108
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:13:58 +0200] "GET /syncope-enduser/app/views/editUser.html HTTP/1.1" 200 2599
127.0.0.1 - - [04/Nov/2017:20:13:59 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 1751
127.0.0.1 - - [04/Nov/2017:20:13:59 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 1751
127.0.0.1 - - [04/Nov/2017:20:13:59 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 1751
127.0.0.1 - - [04/Nov/2017:20:13:59 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 1751
127.0.0.1 - - [04/Nov/2017:20:13:59 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1024
127.0.0.1 - - [04/Nov/2017:20:13:59 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 1736
127.0.0.1 - - [04/Nov/2017:20:13:59 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 1751
127.0.0.1 - - [04/Nov/2017:20:13:59 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1024
127.0.0.1 - - [04/Nov/2017:20:13:59 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1024
127.0.0.1 - - [04/Nov/2017:20:13:59 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1024
127.0.0.1 - - [04/Nov/2017:20:13:59 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 1751
127.0.0.1 - - [04/Nov/2017:20:13:59 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1024
127.0.0.1 - - [04/Nov/2017:20:14:00 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 1751
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:14:00 +0200] "GET /syncope-enduser/api/userClasses?noCache=1509819238465 HTTP/1.1" 200 35
127.0.0.1 - - [04/Nov/2017:20:14:00 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1024
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:14:00 +0200] "GET /syncope-enduser/app/views/user-credentials.html HTTP/1.1" 200 3912
127.0.0.1 - - [04/Nov/2017:20:14:00 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 1751
127.0.0.1 - - [04/Nov/2017:20:14:00 +0200] "GET /syncope/rest/realms HTTP/1.1" 200 301
127.0.0.1 - - [04/Nov/2017:20:14:00 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 1751
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:14:00 +0200] "GET /syncope-enduser/api/resources?noCache=1509819238466 HTTP/1.1" 200 583
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:14:00 +0200] "GET /syncope-enduser/api/realms?noCache=1509819238458 HTTP/1.1" 200 869
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:14:00 +0200] "GET /syncope-enduser/app/views/validationMessage.html HTTP/1.1" 200 939
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:14:00 +0200] "GET /syncope-enduser/app/views/navigationButtons.html HTTP/1.1" 200 1201
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:14:00 +0200] "GET /syncope-enduser/webjars/bootstrap/3.3.7/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
127.0.0.1 - - [04/Nov/2017:20:14:00 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1024
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:14:01 +0200] "GET /syncope-enduser/api/securityQuestions?noCache=1509819238465 HTTP/1.1" 200 105
127.0.0.1 - - [04/Nov/2017:20:14:01 +0200] "GET /syncope/rest/securityQuestions HTTP/1.1" 200 127
127.0.0.1 - - [04/Nov/2017:20:14:01 +0200] "GET /syncope/rest/schemas/PLAIN?anyTypeClass=minimal+user&anyTypeClass=other HTTP/1.1" 200 589
127.0.0.1 - - [04/Nov/2017:20:14:01 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 1751
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:14:01 +0200] "GET /syncope-enduser/api/auxClasses?noCache=1509819240203 HTTP/1.1" 200 96
127.0.0.1 - - [04/Nov/2017:20:14:01 +0200] "GET /syncope/rest/schemas/DERIVED?anyTypeClass=minimal+user&anyTypeClass=other HTTP/1.1" 200 216
127.0.0.1 - - [04/Nov/2017:20:14:01 +0200] "GET /syncope/rest/schemas/VIRTUAL?anyTypeClass=minimal+user&anyTypeClass=other HTTP/1.1" 200 216
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:14:01 +0200] "GET /syncope-enduser/api/schemas?noCache=1509819238466 HTTP/1.1" 200 6512
127.0.0.1 - - [04/Nov/2017:20:14:02 +0200] "POST /syncope/rest/assignableGroups/?page=1&size=30 HTTP/1.1" 200 1213
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:14:02 +0200] "GET /syncope-enduser/api/groups?realm=/&noCache=1509819238465 HTTP/1.1" 200 10078
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:14:53 +0200] "POST /syncope/rest/accessTokens/login HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:15:07 +0200] "GET /syncope/swagger/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:15:07 +0200] "GET /syncope/swagger/css/screen.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:15:07 +0200] "GET /syncope/swagger/css/typography.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:15:07 +0200] "GET /syncope/swagger/css/print.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:15:07 +0200] "GET /syncope/swagger/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:15:07 +0200] "GET /syncope/swagger/lib/object-assign-pollyfill.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:15:07 +0200] "GET /syncope/swagger/lib/handlebars-4.0.5.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:15:07 +0200] "GET /syncope/swagger/lib/jquery-1.8.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:15:07 +0200] "GET /syncope/swagger/lib/jquery.wiggle.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:15:07 +0200] "GET /syncope/swagger/lib/backbone-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:15:07 +0200] "GET /syncope/swagger/lib/jquery.ba-bbq.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:15:07 +0200] "GET /syncope/swagger/lib/highlight.9.1.0.pack.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:15:07 +0200] "GET /syncope/swagger/swagger-ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:15:07 +0200] "GET /syncope/swagger/lib/marked.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:15:07 +0200] "GET /syncope/swagger/lib/highlight.9.1.0.pack_extended.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:15:07 +0200] "GET /syncope/swagger/lib/jquery.slideto.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:15:07 +0200] "GET /syncope/swagger/lib/lodash.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:15:07 +0200] "GET /syncope/swagger/lib/jsoneditor.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:15:07 +0200] "GET /syncope/swagger/lib/swagger-oauth.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:15:07 +0200] "GET /syncope/swagger/images/logo_small.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:15:08 +0200] "GET /syncope/swagger/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:20:15:16 +0200] "GET /syncope/rest/swagger.json HTTP/1.1" 200 10334
0:0:0:0:0:0:0:1 - - [04/Nov/2017:21:12:01 +0200] "GET /syncope/rest/domains HTTP/1.1" 200 89
